FocusSector,Industry Group,Country,Exchange,Ticker,Company Name,Market,Turnover_USD,Above200DMA,Ret252,profit_margin,roe,revenue_growth,verified,yf,unverified_reason,expansion_signal
Electronics & Semiconductors,Electronics (General),Japan,TSE,5208,"Arisawa Mfg. Co., Ltd. (TSE:5208)",JP,,,,0.086789995,0.10741,0.253,PROFITABLE,5208.T,,True
Electronics & Semiconductors,Telecom. Equipment,Japan,TSE,6778,"Artiza Networks, Inc. (TSE:6778)",JP,,,,0.090270005,0.03292,-0.233,PROFITABLE,6778.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6522,Asterisk Inc. (TSE:6522),JP,,,,-0.083459996,-0.06825,-0.014,NOT-PROFITABLE,6522.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6918,Aval Data Corporation (TSE:6918),JP,,,,0.086689994,0.068969995,-0.134,PROFITABLE,6918.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6845,Azbil Corporation (TSE:6845),JP,,,,0.12871,0.16804,0.026,PROFITABLE,6845.T,,False
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6448,"Brother Industries, Ltd. (TSE:6448)",JP,,,,0.113350004,0.123900004,0.189,PROFITABLE,6448.T,,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6676,Buffalo Inc. (TSE:6676),JP,,,,0.06953,0.18231001,-0.161,PROFITABLE,6676.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6958,CMK Corporation (TSE:6958),JP,,,,0.0363,0.049429998,0.194,PROFITABLE,6958.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,7739,Canon Electronics Inc. (TSE:7739),JP,,,,,,,UNVERIFIED,7739.T,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,7751,Canon Inc. (TSE:7751),JP,,,,0.07389,0.10371,0.036,PROFITABLE,7751.T,,False
Electronics & Semiconductors,Electronics (Consumer & Office),Japan,TSE,6952,"Casio Computer Co.,Ltd. (TSE:6952)",JP,,,,0.08276,0.10542,0.198,PROFITABLE,6952.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6850,Chino Corporation (TSE:6850),JP,,,,0.06653,,-0.091,UNVERIFIED,6850.T,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,7762,"Citizen Watch Co., Ltd. (TSE:7762)",JP,,,,0.08967,0.11017,0.193,PROFITABLE,7762.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,4240,"Cluster Technology Co.,Ltd. (TSE:4240)",JP,,,,0.09623,0.07342,0.054,PROFITABLE,4240.T,,False
Electronics & Semiconductors,Telecom. Equipment,Japan,TSE,6706,"DKK Co., Ltd. (TSE:6706)",JP,,,,0.09262,0.09441,0.251,PROFITABLE,6706.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6743,"Daido Signal Co., Ltd. (TSE:6743)",JP,,,,0.07216,0.06624,0.116,PROFITABLE,6743.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6962,Daishinku Corp. (TSE:6962),JP,,,,0.0,,0.128,UNVERIFIED,6962.T,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,4980,Dexerials Corporation (TSE:4980),JP,,,,0.24971001,,0.04,UNVERIFIED,4980.T,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6635,"Di-Nikko Engineering Co., Ltd. (TSE:6635)",JP,,,,0.0073100002,0.04553,0.076,PROFITABLE,6635.T,,False
Electronics & Semiconductors,Semiconductor,Japan,TSE,3652,Digital Media Professionals Inc. (TSE:3652),JP,,,,0.11163,0.049590003,0.125,PROFITABLE,3652.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6146,Disco Corporation (TSE:6146),JP,,,,0.31645,0.27376,0.271,PROFITABLE,6146.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6848,Dkk-Toa Corporation (TSE:6848),JP,,,,0.05032,0.04002,0.041,PROFITABLE,6848.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,7794,EDP Corporation (TSE:7794),JP,,,,0.0,-0.94189,0.06,NOT-PROFITABLE,7794.T,,False
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6737,EIZO Corporation (TSE:6737),JP,,,,0.09799,0.05106,0.155,PROFITABLE,6737.T,,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6599,"Ebrains, Inc. (TSE:6599)",JP,,,,0.09116,0.07362,0.118,PROFITABLE,6599.T,,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6750,"Elecom Co., Ltd. (TSE:6750)",JP,,,,0.15281,0.21157,0.202,PROFITABLE,6750.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6928,"Enomoto Co.,Ltd. (TSE:6928)",JP,,,,0.04047,0.05456,0.223,PROFITABLE,6928.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6961,Enplas Corporation (TSE:6961),JP,,,,0.14428,0.1122,0.397,PROFITABLE,6961.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6859,Espec Corp. (TSE:6859),JP,,,,0.08274,0.10288,0.13,PROFITABLE,6859.T,,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,4901,FUJIFILM Holdings Corporation (TSE:4901),JP,,,,0.075830005,0.07145,0.103,PROFITABLE,4901.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6870,"Fenwal Controls of Japan, Ltd. (TSE:6870)",JP,,,,0.065809995,0.06033,0.08,PROFITABLE,6870.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6890,Ferrotec Corporation (TSE:6890),JP,,,,0.05152,0.05375,0.073,PROFITABLE,6890.T,,False
Electronics & Semiconductors,Electronics (Consumer & Office),Japan,TSE,6794,"Foster Electric Company, Limited (TSE:6794)",JP,,,,0.02605,0.07052,0.092,PROFITABLE,6794.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,4237,Fujipream Corporation (TSE:4237),JP,,,,-0.28355,-0.26026,0.033,NOT-PROFITABLE,4237.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6814,"Furuno Electric Co., Ltd. (TSE:6814)",JP,,,,0.122659996,0.21969,0.218,PROFITABLE,6814.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,7826,"Furuya Metal Co., Ltd. (TSE:7826)",JP,,,,0.05371,0.05692,0.533,PROFITABLE,7826.T,,True
Electronics & Semiconductors,Telecom. Equipment,Japan,TSE,4392,"Future Innovation Group, Inc. (TSE:4392)",JP,,,,0.022739999,,0.192,UNVERIFIED,4392.T,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6907,"GEOMATEC Co., Ltd. (TSE:6907)",JP,,,,0.00364,0.0022,0.038,PROFITABLE,6907.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,255A,"Gltechno Holdings, Inc. (TSE:255A)",JP,,,,0.117989995,,0.152,UNVERIFIED,255A.T,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6856,"HORIBA, Ltd. (TSE:6856)",JP,,,,0.118240006,0.12679,0.237,PROFITABLE,6856.T,,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6597,HPC SYSTEMS Inc. (TSE:6597),JP,,,,0.06808,0.21172,0.217,PROFITABLE,6597.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6965,Hamamatsu Photonics K.K. (TSE:6965),JP,,,,0.07496,0.055180002,0.243,PROFITABLE,6965.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6866,Hioki E.E. Corporation (TSE:6866),JP,,,,0.15847999,,0.311,UNVERIFIED,6866.T,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6806,"Hirose Electric Co.,Ltd. (TSE:6806)",JP,,,,0.14817001,0.08823,0.268,PROFITABLE,6806.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6745,Hochiki Corporation (TSE:6745),JP,,,,0.090909995,0.15351,0.066,PROFITABLE,6745.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6989,"Hokuriku Electric Industry Co.,Ltd. (TSE:6989)",JP,,,,0.04285,0.080010004,0.139,PROFITABLE,6989.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6804,Hosiden Corporation (TSE:6804),JP,,,,0.04309,0.12652001,-0.157,PROFITABLE,6804.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,7760,IMV Corporation (TSE:7760),JP,,,,0.10138,0.17172001,0.245,PROFITABLE,7760.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,4062,"Ibiden Co.,Ltd. (TSE:4062)",JP,,,,0.1559,0.12655,0.264,PROFITABLE,4062.T,,True
Electronics & Semiconductors,Telecom. Equipment,Japan,TSE,6820,Icom Incorporated (TSE:6820),JP,,,,0.07211,0.03795,0.004,PROFITABLE,6820.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6771,"Ikegami Tsushinki Co., Ltd. (TSE:6771)",JP,,,,0.0159,0.02705,0.439,PROFITABLE,6771.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,7725,Inter Action Corporation (TSE:7725),JP,,,,0.10998,0.047020003,-0.179,PROFITABLE,7725.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6908,"Iriso Electronics Co., Ltd. (TSE:6908)",JP,,,,0.05627,0.042480003,0.076,PROFITABLE,6908.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6336,"Ishii Hyoki Co., Ltd. (TSE:6336)",JP,,,,0.061750002,0.09786,0.123,PROFITABLE,6336.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6228,"J.E.T. Co., Ltd. (TSE:6228)",JP,,,,-0.15932,-0.2141,-0.275,NOT-PROFITABLE,6228.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6055,"JAPAN MATERIAL Co., Ltd. (TSE:6055)",JP,,,,0.19389,0.2027,0.205,PROFITABLE,6055.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6951,JEOL Ltd. (TSE:6951),JP,,,,0.1232,0.15697,-0.179,PROFITABLE,6951.T,,False
Electronics & Semiconductors,Electronics (Consumer & Office),Japan,TSE,6632,JVCKENWOOD Corporation (TSE:6632),JP,,,,0.03921,0.10248,0.107,PROFITABLE,6632.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6807,"Japan Aviation Electronics Industry, Limited (TSE:6807)",JP,,,,0.02791,0.04724,0.129,PROFITABLE,6807.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6418,"Japan Cash Machine Co., Ltd. (TSE:6418)",JP,,,,0.18123,0.18313,0.351,PROFITABLE,6418.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6740,Japan Display Inc. (TSE:6740),JP,,,,-0.024300002,,-0.263,UNVERIFIED,6740.T,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6855,Japan Electronic Materials Corporation (TSE:6855),JP,,,,0.19756001,0.17809,0.773,PROFITABLE,6855.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6977,"Japan Resistor Mfg. Co., Ltd. (TSE:6977)",JP,,,,-0.052600004,-0.15853,0.049,NOT-PROFITABLE,6977.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6919,KEL Corporation (TSE:6919),JP,,,,0.01685,0.014939999,0.196,PROFITABLE,6919.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6999,KOA Corporation (TSE:6999),JP,,,,0.06762,0.06106,0.24,PROFITABLE,6999.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,7709,KUBOTEK Corporation (TSE:7709),JP,,,,-0.15762,-2.10236,-0.654,NOT-PROFITABLE,7709.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6861,Keyence Corporation (TSE:6861),JP,,,,0.39224,,0.328,UNVERIFIED,6861.T,yfinance_data_gap,True
Electronics & Semiconductors,Semiconductor,Japan,TSE,285A,Kioxia Holdings Corporation (TSE:285A),JP,,,,0.3664,0.87108004,4.155,PROFITABLE,285A.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6524,"Kohoku Kogyo CO.,LTD. (TSE:6524)",JP,,,,0.23013,0.1972,0.269,PROFITABLE,6524.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6525,Kokusai Electric Corporation (TSE:6525),JP,,,,0.0,,0.456,UNVERIFIED,6525.T,yfinance_data_gap,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,4902,"Konica Minolta, Inc. (TSE:4902)",JP,,,,0.02809,0.065349996,0.029,PROFITABLE,4902.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,5216,"Kuramoto Co., Ltd. (TSE:5216)",JP,,,,-1.96254,,1.656,UNVERIFIED,5216.T,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6971,Kyocera Corporation (TSE:6971),JP,,,,0.07764,0.05059,0.099,PROFITABLE,6971.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6874,Kyoritsu Electric Corporation (TSE:6874),JP,,,,0.06013,0.11059,-0.049,PROFITABLE,6874.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6742,"Kyosan Electric Manufacturing Co., Ltd. (TSE:6742)",JP,,,,0.06538,0.120220006,0.208,PROFITABLE,6742.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6837,"Kyosha Co., Ltd. (TSE:6837)",JP,,,,0.00518,0.01289,0.062,PROFITABLE,6837.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6853,"Kyowa Electronic Instruments Co., Ltd. (TSE:6853)",JP,,,,0.06072,0.0538,-0.05,PROFITABLE,6853.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,7213,LECIP Holdings Corporation (TSE:7213),JP,,,,0.08221,0.21172,0.736,PROFITABLE,7213.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6920,Lasertec Corporation (TSE:6920),JP,,,,0.33618,0.33929002,-0.263,PROFITABLE,6920.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6867,Leader Electronics Corporation (TSE:6867),JP,,,,-0.02657,-0.0327,-0.195,NOT-PROFITABLE,6867.T,,False
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6670,"MCJ Co., Ltd. (TSE:6670)",JP,,,,0.065349996,0.15442,0.035,PROFITABLE,6670.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6862,MINATO HOLDINGS INC. (TSE:6862),JP,,,,0.05764,0.30134,0.956,PROFITABLE,6862.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,5344,"Maruwa Co.,Ltd. (TSE:5344)",JP,,,,0.24515,,0.117,UNVERIFIED,5344.T,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6969,"Matsuo Electric Co.,Ltd. (TSE:6969)",JP,,,,-0.081520006,-0.15672,-0.035,NOT-PROFITABLE,6969.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6810,"Maxell, Ltd. (TSE:6810)",JP,,,,0.06625,0.09847999,0.244,PROFITABLE,6810.T,,True
Electronics & Semiconductors,Telecom. Equipment,Japan,TSE,6659,"Media Links Co.,Ltd. (TSE:6659)",JP,,,,-0.57399,-0.52714,0.208,NOT-PROFITABLE,6659.T,,True
Electronics & Semiconductors,Semiconductor,Japan,TSE,6875,MegaChips Corporation (TSE:6875),JP,,,,1.0860701,0.18413,0.564,PROFITABLE,6875.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6787,"Meiko Electronics Co., Ltd. (TSE:6787)",JP,,,,0.07667,0.15284,0.38,PROFITABLE,6787.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6871,"Micronics Japan Co., Ltd. (TSE:6871)",JP,,,,0.19198999,0.24231,0.258,PROFITABLE,6871.T,,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6638,"Mimaki Engineering Co., Ltd. (TSE:6638)",JP,,,,0.0,,0.033,UNVERIFIED,6638.T,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,Japan,TSE,4238,"Miraial Co., Ltd. (TSE:4238)",JP,,,,0.05198,0.03081,0.264,PROFITABLE,4238.T,,True
Electronics & Semiconductors,Semiconductor,Japan,TSE,6966,"Mitsui High-tec, Inc. (TSE:6966)",JP,,,,0.03,0.06084,0.132,PROFITABLE,6966.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6981,"Murata Manufacturing Co., Ltd. (TSE:6981)",JP,,,,0.13854,0.10063,0.207,PROFITABLE,6981.T,,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,7999,"Mutoh Holdings Co., Ltd. (TSE:7999)",JP,,,,,,,UNVERIFIED,7999.T,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,Japan,TSE,6634,NCXX Group Inc. (TSE:6634),JP,,,,-0.24190001,-0.33912,0.255,NOT-PROFITABLE,6634.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6864,NF Holdings Corporation (TSE:6864),JP,,,,0.08087,0.04709,-0.059,PROFITABLE,6864.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6255,NPC Incorporated (TSE:6255),JP,,,,0.11098,0.07807,-0.192,PROFITABLE,6255.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,7715,"Nagano Keiki Co., Ltd. (TSE:7715)",JP,,,,0.079730004,0.1182,-0.038,PROFITABLE,7715.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6797,"Nagoya Electric Works Co., Ltd. (TSE:6797)",JP,,,,0.09285,0.07326,0.327,PROFITABLE,6797.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,3374,Naigai Tec Corporation (TSE:3374),JP,,,,0.03487,0.10362001,0.6,PROFITABLE,3374.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6824,"New Cosmos Electric Co.,Ltd. (TSE:6824)",JP,,,,0.103970006,0.105790004,0.054,PROFITABLE,6824.T,,False
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6734,"Newtech Co.,Ltd. (TSE:6734)",JP,,,,,,,UNVERIFIED,6734.T,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,Japan,TSE,3842,"Nextgen,Inc. (TSE:3842)",JP,,,,0.06861,0.12762,0.152,PROFITABLE,3842.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6996,Nichicon Corporation (TSE:6996),JP,,,,0.04343,0.06695,0.129,PROFITABLE,6996.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6779,"Nihon Dempa Kogyo Co., Ltd. (TSE:6779)",JP,,,,0.04143,0.0764,0.205,PROFITABLE,6779.T,,True
Electronics & Semiconductors,Electronics (Consumer & Office),Japan,TSE,7731,Nikon Corporation (TSE:7731),JP,,,,-0.13798,-0.15223,0.038,NOT-PROFITABLE,7731.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6946,"Nippon Avionics Co., Ltd. (TSE:6946)",JP,,,,0.14109,0.29246,0.649,PROFITABLE,6946.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6929,"Nippon Ceramic Co., Ltd. (TSE:6929)",JP,,,,0.19934,0.112840004,0.013,PROFITABLE,6929.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6997,Nippon Chemi-Con Corporation (TSE:6997),JP,,,,0.02369,0.06013,0.23,PROFITABLE,6997.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,5214,"Nippon Electric Glass Co., Ltd. (TSE:5214)",JP,,,,0.082600005,0.05456,0.03,PROFITABLE,5214.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,3891,Nippon Kodoshi Corporation (TSE:3891),JP,,,,0.16534,0.1294,0.303,PROFITABLE,3891.T,,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,2795,Nippon Primex Inc. (TSE:2795),JP,,,,0.07545,0.06728,0.162,PROFITABLE,2795.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6741,"Nippon Signal Co., Ltd. (TSE:6741)",JP,,,,0.11305001,,0.304,UNVERIFIED,6741.T,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,7915,"Nissha Co., Ltd. (TSE:7915)",JP,,,,0.01386,0.03286,1.137,PROFITABLE,7915.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6744,Nohmi Bosai Ltd. (TSE:6744),JP,,,,0.09869,0.10836001,0.164,PROFITABLE,6744.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6428,OIZUMI Corporation (TSE:6428),JP,,,,0.03554,0.044099998,0.292,PROFITABLE,6428.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6645,OMRON Corporation (TSE:6645),JP,,,,0.042579997,0.05131,0.108,PROFITABLE,6645.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6914,"OPTEX GROUP Company, Limited (TSE:6914)",JP,,,,0.10215,0.13075,0.213,PROFITABLE,6914.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,7727,OVAL Corporation (TSE:7727),JP,,,,0.07146,0.06767,-0.179,PROFITABLE,7727.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6521,OXIDE Corporation (TSE:6521),JP,,,,-0.01857,-0.03946,0.227,NOT-PROFITABLE,6521.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,7314,"Odawara Auto-Machine Mfg. Co., Ltd. (TSE:7314)",JP,,,,0.02298,0.03297,-0.584,PROFITABLE,7314.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,5218,Ohara Inc. (TSE:5218),JP,,,,0.04721,0.02954,0.148,PROFITABLE,5218.T,,True
Electronics & Semiconductors,Telecom. Equipment,Japan,TSE,6822,"Oi Electric Co., Ltd. (TSE:6822)",JP,,,,0.03136,0.12358,0.288,PROFITABLE,6822.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,7746,"Okamoto Glass Co., Ltd. (TSE:7746)",JP,,,,-0.0253,-0.059159998,0.36,NOT-PROFITABLE,7746.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6926,"Okaya Electric Industries Co., Ltd. (TSE:6926)",JP,,,,-0.14538,-0.24982001,0.222,NOT-PROFITABLE,6926.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6703,"Oki Electric Industry Co., Ltd. (TSE:6703)",JP,,,,0.06058,0.16402,0.012,PROFITABLE,6703.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6858,"Ono Sokki Co., Ltd. (TSE:6858)",JP,,,,0.05802,0.05617,0.24,PROFITABLE,6858.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6664,"Optoelectronics Co., Ltd. (TSE:6664)",JP,,,,-0.07182,-0.07421,0.001,NOT-PROFITABLE,6664.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6235,"Optorun Co.,Ltd. (TSE:6235)",JP,,,,0.051220004,0.023359999,0.494,PROFITABLE,6235.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6644,"Osaki Electric Co., Ltd. (TSE:6644)",JP,,,,0.064899996,0.11726,0.044,PROFITABLE,6644.T,,False
Electronics & Semiconductors,Electronics (Consumer & Office),Japan,TSE,6752,Panasonic Holdings Corporation (TSE:6752),JP,,,,0.030989999,0.0525,0.064,PROFITABLE,6752.T,,False
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6731,Pixela Corporation (TSE:6731),JP,,,,-1.04418,-1.5097799,-0.015,NOT-PROFITABLE,6731.T,,False
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6836,"Plat'Home Co., Ltd. (TSE:6836)",JP,,,,0.01695,,,UNVERIFIED,6836.T,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6894,"Pulstec Industrial Co., Ltd. (TSE:6894)",JP,,,,0.11289,0.07448,-0.139,PROFITABLE,6894.T,,False
Electronics & Semiconductors,Semiconductor,Japan,TSE,6613,"QD Laser, Inc. (TSE:6613)",JP,,,,0.0,-0.06293,0.384,NOT-PROFITABLE,6613.T,,True
Electronics & Semiconductors,Semiconductor,Japan,TSE,6963,"ROHM Co., Ltd. (TSE:6963)",JP,,,,-0.30435,,0.168,UNVERIFIED,6963.T,yfinance_data_gap,True
Electronics & Semiconductors,Semiconductor,Japan,TSE,3445,"RS Technologies Co., Ltd. (TSE:3445)",JP,,,,0.12149,0.08759,0.087,PROFITABLE,3445.T,,False
Electronics & Semiconductors,Semiconductor,Japan,TSE,6723,Renesas Electronics Corporation (TSE:6723),JP,,,,0.22947,0.13953,0.285,PROFITABLE,6723.T,,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,7752,"Ricoh Company, Ltd. (TSE:7752)",JP,,,,0.03127,0.07453,0.084,PROFITABLE,7752.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,268A,Rigaku Holdings Corporation (TSE:268A),JP,,,,0.09946,0.10712,0.074,PROFITABLE,268A.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,7734,"Riken Keiki Co., Ltd. (TSE:7734)",JP,,,,0.0,,0.122,UNVERIFIED,7734.T,yfinance_data_gap,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6413,Riso Kagaku Corporation (TSE:6413),JP,,,,0.05979,0.074099995,0.127,PROFITABLE,6413.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6666,River Eletec Corporation (TSE:6666),JP,,,,-0.00207,-0.00264,-0.035,NOT-PROFITABLE,6666.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6323,Rorze Corporation (TSE:6323),JP,,,,0.16545,0.15192,0.125,PROFITABLE,6323.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6387,SAMCO Inc. (TSE:6387),JP,,,,0.20013,0.1532,0.333,PROFITABLE,6387.T,,True
Electronics & Semiconductors,Telecom. Equipment,Japan,TSE,6675,"SAXA, Inc. (TSE:6675)",JP,,,,0.36183998,0.41492,0.028,PROFITABLE,6675.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,7735,"SCREEN Holdings Co., Ltd. (TSE:7735)",JP,,,,0.14501001,0.1887,-0.103,PROFITABLE,7735.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6834,"SEIKOH GIKEN Co., Ltd. (TSE:6834)",JP,,,,0.22531,0.23465,0.555,PROFITABLE,6834.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6626,SEMITEC Corporation (TSE:6626),JP,,,,0.10566,0.11428001,0.015,PROFITABLE,6626.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,7613,SIIX Corporation (TSE:7613),JP,,,,0.01318,0.03795,0.09,PROFITABLE,7613.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6677,"SK-Electronics CO.,LTD. (TSE:6677)",JP,,,,0.09928001,0.08524,-0.037,PROFITABLE,6677.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6798,SMK Corporation (TSE:6798),JP,,,,0.0177,0.029059999,0.04,PROFITABLE,6798.T,,False
